2026-06-22-source-recalc-spb-directvisits-продажи,2026-06-22,2026-06,4,источники,Прямые визиты,Продажи,0,2,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-06-22-source-recalc-spb-cashback-лиды,2026-06-22,2026-06,4,источники,Рек/кешбэк,Лиды,0,4,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-06-22-source-recalc-spb-cashback-квалы,2026-06-22,2026-06,4,источники,Рек/кешбэк,Квалы,0,2,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-06-22-source-recalc-spb-cashback-продажи,2026-06-22,2026-06,4,источники,Рек/кешбэк,Продажи,0,3,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-06-22-source-recalc-spb-yandexmaps-лиды,2026-06-22,2026-06,4,источники,Яндекс Карты,Лиды,0,63,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-06-22-source-recalc-spb-yandexmaps-квалы,2026-06-22,2026-06,4,источники,Яндекс Карты,Квалы,0,28,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-06-22-source-recalc-spb-yandexmaps-продажи,2026-06-22,2026-06,4,источники,Яндекс Карты,Продажи,0,4,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-msk-2gis-лиды,2026-06-29,2026-06,5,источники,2ГИС,Лиды,0,11,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-msk-2gis-квалы,2026-06-29,2026-06,5,источники,2ГИС,Квалы,0,7,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-msk-2gis-продажи,2026-06-29,2026-06,5,источники,2ГИС,Продажи,0,3,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-msk-seo-лиды,2026-06-29,2026-06,5,источники,SEO,Лиды,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-msk-seo-квалы,2026-06-29,2026-06,5,источники,SEO,Квалы,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-msk-googlemaps-лиды,2026-06-29,2026-06,5,источники,Гугл Карты,Лиды,0,6,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-msk-googlemaps-квалы,2026-06-29,2026-06,5,источники,Гугл Карты,Квалы,0,2,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-msk-googlemaps-продажи,2026-06-29,2026-06,5,источники,Гугл Карты,Продажи,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-msk-direct-лиды,2026-06-29,2026-06,5,источники,Директ,Лиды,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-msk-other-лиды,2026-06-29,2026-06,5,источники,Другие,Лиды,0,124,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-msk-other-квалы,2026-06-29,2026-06,5,источники,Другие,Квалы,0,58,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-msk-other-продажи,2026-06-29,2026-06,5,источники,Другие,Продажи,0,35,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-msk-directvisits-лиды,2026-06-29,2026-06,5,источники,Прямые визиты,Лиды,0,6,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-msk-directvisits-квалы,2026-06-29,2026-06,5,источники,Прямые визиты,Квалы,0,3,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-msk-directvisits-продажи,2026-06-29,2026-06,5,источники,Прямые визиты,Продажи,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-msk-cashback-лиды,2026-06-29,2026-06,5,источники,Рек/кешбэк,Лиды,0,4,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-msk-cashback-квалы,2026-06-29,2026-06,5,источники,Рек/кешбэк,Квалы,0,4,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-msk-cashback-продажи,2026-06-29,2026-06,5,источники,Рек/кешбэк,Продажи,0,4,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-msk-yandexmaps-лиды,2026-06-29,2026-06,5,источники,Яндекс Карты,Лиды,0,39,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-msk-yandexmaps-квалы,2026-06-29,2026-06,5,источники,Яндекс Карты,Квалы,0,23,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-msk-yandexmaps-продажи,2026-06-29,2026-06,5,источники,Яндекс Карты,Продажи,0,8,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-spb-2gis-лиды,2026-06-29,2026-06,5,источники,2ГИС,Лиды,0,15,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-spb-2gis-квалы,2026-06-29,2026-06,5,источники,2ГИС,Квалы,0,6,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-spb-seo-лиды,2026-06-29,2026-06,5,источники,SEO,Лиды,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-spb-googlemaps-лиды,2026-06-29,2026-06,5,источники,Гугл Карты,Лиды,0,5,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-spb-googlemaps-квалы,2026-06-29,2026-06,5,источники,Гугл Карты,Квалы,0,2,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-spb-other-лиды,2026-06-29,2026-06,5,источники,Другие,Лиды,0,126,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-spb-other-квалы,2026-06-29,2026-06,5,источники,Другие,Квалы,0,40,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-spb-other-продажи,2026-06-29,2026-06,5,источники,Другие,Продажи,0,15,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-spb-directvisits-лиды,2026-06-29,2026-06,5,источники,Прямые визиты,Лиды,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-spb-cashback-лиды,2026-06-29,2026-06,5,источники,Рек/кешбэк,Лиды,0,2,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-spb-cashback-квалы,2026-06-29,2026-06,5,источники,Рек/кешбэк,Квалы,0,2,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-spb-cashback-продажи,2026-06-29,2026-06,5,источники,Рек/кешбэк,Продажи,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-spb-yandexmaps-лиды,2026-06-29,2026-06,5,источники,Яндекс Карты,Лиды,0,35,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-spb-yandexmaps-квалы,2026-06-29,2026-06,5,источники,Яндекс Карты,Квалы,0,10,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-06-29-source-recalc-spb-yandexmaps-продажи,2026-06-29,2026-06,5,источники,Яндекс Карты,Продажи,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-07-01-source-recalc-msk-2gis-лиды,2026-07-01,2026-07,1,источники,2ГИС,Лиды,0,17,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-01-source-recalc-msk-2gis-квалы,2026-07-01,2026-07,1,источники,2ГИС,Квалы,0,3,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-01-source-recalc-msk-2gis-продажи,2026-07-01,2026-07,1,источники,2ГИС,Продажи,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-01-source-recalc-msk-googlemaps-лиды,2026-07-01,2026-07,1,источники,Гугл Карты,Лиды,0,23,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-01-source-recalc-msk-googlemaps-квалы,2026-07-01,2026-07,1,источники,Гугл Карты,Квалы,0,9,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-01-source-recalc-msk-googlemaps-продажи,2026-07-01,2026-07,1,источники,Гугл Карты,Продажи,0,2,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-01-source-recalc-msk-other-лиды,2026-07-01,2026-07,1,источники,Другие,Лиды,0,230,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-01-source-recalc-msk-other-квалы,2026-07-01,2026-07,1,источники,Другие,Квалы,0,120,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-01-source-recalc-msk-other-продажи,2026-07-01,2026-07,1,источники,Другие,Продажи,0,54,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-07-01-source-recalc-msk-directvisits-лиды,2026-07-01,2026-07,1,источники,Прямые визиты,Лиды,0,19,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
